"gene"	"probe"	"cor"	"p.val"	"p.adj"	"class"	"Trait"	"Tissue"
"ANO2"	"cg00830420"	0.316390623670557	0.000717012148796261	0.021598807948	"gene_body"	"Age"	"Ovary"
"RALGAPA2"	"cg09090484"	-0.501736847262094	2.02615161627387e-08	1.46693377018228e-05	"gene_body"	"Age"	"Ovary"
"HIF3A"	"cg16672562"	-0.326253872141582	0.000474923941149716	0.017114453698264	"gene_body"	"Age"	"Ovary"
"LHX6"	"cg02342594"	0.338593292556643	0.000278090627122221	0.0123727025385551	"gene_body"	"Age"	"Ovary"
"ANKRD35"	"cg08757176"	-0.577283185561183	3.30452501221162e-11	2.63172371972534e-07	"gene_body"	"Age"	"Ovary"
"NPAS3"	"cg12167039"	-0.294938753137305	0.00167564028014085	0.0366924277271444	"gene_body"	"Age"	"Ovary"
"ANTXR1"	"cg09987993"	-0.348943471904211	0.000174436432389487	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"ARHGAP27"	"cg09043549"	-0.301163610686004	0.00131836711518963	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"PDE4A"	"cg08859675"	0.382174385681949	3.48623241287108e-05	0.00342769814025991	"gene_body"	"Age"	"Ovary"
"PHACTR1"	"cg00460589"	0.421717780504836	4.03300264352001e-06	0.000683379426659433	"gene_body"	"Age"	"Ovary"
"FKBP1A"	"cg07950857"	-0.293803138723485	0.00174958316514153	0.0372665318079311	"gene_body"	"Age"	"Ovary"
"HOXB3"	"cg03019986"	0.359826485897574	0.000104952795660023	0.0067954802002961	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg02492115"	-0.513048172331714	8.54455292580169e-09	7.56097994456496e-06	"gene_body"	"Age"	"Ovary"
"TLE2"	"cg24004577"	0.481359229689711	8.88889100167582e-08	3.53955639686731e-05	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg17807510"	0.306116213796323	0.00108526702924677	0.0275649261657074	"gene_body"	"Age"	"Ovary"
"LHX6"	"cg14249155"	0.324854851665555	0.000503928096976629	0.0176674581792601	"gene_body"	"Age"	"Ovary"
"SNX18"	"cg14952488"	-0.325284045270277	0.000494861517227039	0.0175158983253162	"gene_body"	"Age"	"Ovary"
"CARD10"	"cg04277677"	-0.328426012357535	0.00043292133136959	0.0164401308308405	"gene_body"	"Age"	"Ovary"
"CLTB"	"cg19361078"	-0.307039506148499	0.00104621622973313	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"SH3GL2"	"cg02100294"	0.335875991046236	0.00031347839521723	0.0133504916551338	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg16378438"	-0.327495647096838	0.0004504744662236	0.0167170721893428	"gene_body"	"Age"	"Ovary"
"MYH9"	"cg20897301"	-0.327452604905972	0.000451302174875528	0.0167170721893428	"gene_body"	"Age"	"Ovary"
"EPS8L2"	"cg12110980"	0.380476885145094	3.80147186821243e-05	0.00364758095884865	"gene_body"	"Age"	"Ovary"
"DYSF"	"cg01407254"	0.29728991420178	0.00153148616550705	0.0346498744945971	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg09550083"	-0.520386371392788	4.79746053479491e-09	7.56097994456496e-06	"gene_body"	"Age"	"Ovary"
"CTNND2"	"cg07877559"	0.313793383446531	0.000797327888350672	0.0225975775901237	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg16305805"	-0.313655821341363	0.000801803004435385	0.0226216100377015	"gene_body"	"Age"	"Ovary"
"SPOCK2"	"cg25992330"	0.306738984298324	0.00105878379843758	0.0270627828946507	"gene_body"	"Age"	"Ovary"
"SLC7A5"	"cg01829163"	-0.30760427136985	0.00102296581009862	0.0268874577941432	"gene_body"	"Age"	"Ovary"
"PRSS23"	"cg25851751"	-0.284727826370937	0.00245537053087341	0.0450566149951057	"gene_body"	"Age"	"Ovary"
"CASZ1"	"cg13428086"	-0.323362567863663	0.000536653843149747	0.0183722781292807	"gene_body"	"Age"	"Ovary"
"WNK4"	"cg05886546"	0.291118495504874	0.0019362899341071	0.0394389080184884	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg02501086"	0.470122929890102	1.9296791949922e-07	6.40331879538244e-05	"gene_body"	"Age"	"Ovary"
"TMEM132C"	"cg03234245"	0.327676963519346	0.000447003035604947	0.0167170721893428	"gene_body"	"Age"	"Ovary"
"PHF19"	"cg14425045"	0.329411860994795	0.000415010196493485	0.0161226400237762	"gene_body"	"Age"	"Ovary"
"ETS1"	"cg09068407"	-0.328394565615104	0.000433504203224071	0.0164401308308405	"gene_body"	"Age"	"Ovary"
"WNT6"	"cg22344703"	0.282055027642093	0.00270745551394179	0.0479866644260551	"gene_body"	"Age"	"Ovary"
"ADRA1A"	"cg07061119"	0.42931274584727	2.58055145269759e-06	0.000489321708792468	"gene_body"	"Age"	"Ovary"
"TBX18"	"cg14205822"	0.409592557876754	8.04669178695907e-06	0.00113482413390176	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg09535924"	-0.513902405174761	7.9948899920031e-09	7.56097994456496e-06	"gene_body"	"Age"	"Ovary"
"STRA6"	"cg01332054"	-0.346950712263218	0.000191065156128152	0.00994537845362486	"gene_body"	"Age"	"Ovary"
"RALGAPA2"	"cg12218759"	-0.294181600209538	0.00172461819569572	0.0369216648132278	"gene_body"	"Age"	"Ovary"
"STRA6"	"cg18717554"	-0.295089589964515	0.00166603516370011	0.036677356621804	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg07915559"	-0.404869712857108	1.0455532512897e-05	0.00134303001504374	"gene_body"	"Age"	"Ovary"
"HSPB6"	"cg23867647"	-0.287902680900183	0.00218357691615183	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"ARHGAP27"	"cg01462946"	-0.396396857053557	1.6561463731752e-05	0.00183188190499546	"gene_body"	"Age"	"Ovary"
"PRCD"	"cg02824099"	-0.286034902857188	0.00233997814143046	0.0438484374549463	"gene_body"	"Age"	"Ovary"
"CYGB"	"cg02824099"	-0.301480001711178	0.00130221256543137	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"EGFLAM"	"cg17382841"	-0.307362531540648	0.00103285948334336	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg15733165"	0.412983343371293	6.65113910279659e-06	0.000999427770088152	"gene_body"	"Age"	"Ovary"
"SMARCC1"	"cg14387131"	0.326345129338507	0.000473086438392873	0.017114453698264	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg03743262"	-0.442757256243889	1.13951028927366e-06	0.000266913527758101	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg22775956"	0.338649849138274	0.000277394946026197	0.0123727025385551	"gene_body"	"Age"	"Ovary"
"PDE4A"	"cg23499889"	0.364335663996982	8.4571178349189e-05	0.00601361486047269	"gene_body"	"Age"	"Ovary"
"CELF4"	"cg04143006"	0.289215992192145	0.00207933024286432	0.0412962245739936	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg02825196"	0.439804377002043	1.36771323539134e-06	0.000311213377333046	"gene_body"	"Age"	"Ovary"
"CNNM1"	"cg23630268"	0.331242091091747	0.000383555637044814	0.0153499351428387	"gene_body"	"Age"	"Ovary"
"MYRF"	"cg04454571"	-0.375410037207922	4.90842318907612e-05	0.00411480866082129	"gene_body"	"Age"	"Ovary"
"DPYSL3"	"cg08418076"	-0.285578920053666	0.00237966522625814	0.0441763493284844	"gene_body"	"Age"	"Ovary"
"PTPRN2"	"cg27308682"	0.295998824625446	0.00160918665199347	0.0358979341637982	"gene_body"	"Age"	"Ovary"
"PITPNM1"	"cg11755933"	-0.300607936838595	0.0013471811562981	0.0321226069723295	"gene_body"	"Age"	"Ovary"
"EPS8L2"	"cg04560630"	0.300818860247591	0.00133617709918537	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"DCLK1"	"cg21629505"	0.297992575782694	0.00149064549061185	0.0343106956278405	"gene_body"	"Age"	"Ovary"
"TBX2"	"cg12999453"	-0.377431483894791	4.43487604831302e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"INPP5D"	"cg25926572"	0.370818075925142	6.16533070768812e-05	0.00505040731159282	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg12017117"	-0.293363539490021	0.0017789920711566	0.0373144886611959	"gene_body"	"Age"	"Ovary"
"SLCO3A1"	"cg27614723"	-0.335975150435123	0.000312117141955727	0.0133504916551338	"gene_body"	"Age"	"Ovary"
"GRIP2"	"cg07485115"	-0.348706477618439	0.000176341235850005	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"PPARG"	"cg15277126"	-0.31840765173271	0.000659828936573608	0.020652355517154	"gene_body"	"Age"	"Ovary"
"PHACTR1"	"cg17430920"	-0.281112010626671	0.00280181445015129	0.0492508182593091	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg02473562"	0.3588195626203	0.000110088999043854	0.00694871318660363	"gene_body"	"Age"	"Ovary"
"EGFLAM"	"cg05530317"	-0.280994259046883	0.00281380239929503	0.0492508182593091	"gene_body"	"Age"	"Ovary"
"FMNL3"	"cg19014335"	-0.286264746653912	0.00232020080324244	0.0436694941985532	"gene_body"	"Age"	"Ovary"
"NOTCH3"	"cg09752223"	-0.286358505816145	0.0023121765649165	0.0436354837985663	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg14819160"	-0.411413258098763	7.26626953762487e-06	0.00107164019625268	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg17557267"	-0.322633210801525	0.000553349024934809	0.0186552254456601	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg09814034"	0.310037180910683	0.000928101616143044	0.0254875905895283	"gene_body"	"Age"	"Ovary"
"CGN"	"cg17979835"	-0.337195263903909	0.000295808260008098	0.0128733168453797	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06880482"	-0.50051684598413	2.21977230879756e-08	1.47318888893865e-05	"gene_body"	"Age"	"Ovary"
"ACTG1"	"cg15906692"	-0.342578870493776	0.000232819779520768	0.011516625615549	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg16070605"	-0.416026331000619	5.59616510442759e-06	0.000909548140646149	"gene_body"	"Age"	"Ovary"
"PLEKHG5"	"cg01429933"	-0.315680816264319	0.000738191764294998	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"SCFD2"	"cg08913722"	0.282805787218486	0.00263439178442838	0.0470410228053534	"gene_body"	"Age"	"Ovary"
"MECOM"	"cg23670540"	0.300042660744806	0.00137707983888894	0.0323836930148006	"gene_body"	"Age"	"Ovary"
"AMPH"	"cg01236751"	0.366115156684405	7.75946532139614e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"NOTCH4"	"cg24349745"	-0.339532530381525	0.000266743751646309	0.0121391270749212	"gene_body"	"Age"	"Ovary"
"PRCD"	"cg24879415"	-0.280736537737937	0.00284020158444054	0.049495329143292	"gene_body"	"Age"	"Ovary"
"HS3ST3A1"	"cg10903555"	-0.314300172701004	0.000781037727809215	0.0223747642599733	"gene_body"	"Age"	"Ovary"
"CTNNA3"	"cg07816205"	0.2887230934238	0.00211791540791294	0.0419115046332684	"gene_body"	"Age"	"Ovary"
"ANKDD1A"	"cg12119988"	-0.290781975906325	0.001960923787678	0.0395361950508041	"gene_body"	"Age"	"Ovary"
"NAV1"	"cg17753974"	-0.329608392463605	0.00041152218822613	0.0161226400237762	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg07948119"	-0.365989837414807	7.80678396378956e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg24271589"	0.301516134834571	0.00130037915911876	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"ROBO2"	"cg00038681"	0.284432756294211	0.0024821202480212	0.0452722172206836	"gene_body"	"Age"	"Ovary"
"CASZ1"	"cg19706390"	0.283760081969826	0.00254408732260312	0.0462566265742244	"gene_body"	"Age"	"Ovary"
"NRG2"	"cg00793186"	-0.307680684820006	0.00101985647928104	0.0268874577941432	"gene_body"	"Age"	"Ovary"
"C15orf59"	"cg22843146"	-0.3398379320396	0.000263147430366401	0.0121391270749212	"gene_body"	"Age"	"Ovary"
"CACNA2D3"	"cg02810692"	0.285580007137049	0.00237956989223848	0.0441763493284844	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg10003060"	-0.30246354348732	0.00125313778852327	0.0311394254264398	"gene_body"	"Age"	"Ovary"
"MCM9"	"cg02053092"	-0.285336128303959	0.00240104393563732	0.0442876727394097	"gene_body"	"Age"	"Ovary"
"MECOM"	"cg25956089"	0.319814266964017	0.000622459672837738	0.019829075337919	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg08238215"	-0.492159176039315	4.10879220810942e-08	2.33731579609882e-05	"gene_body"	"Age"	"Ovary"
"PREX1"	"cg26605477"	0.284467144719753	0.00247898927100582	0.0452722172206836	"gene_body"	"Age"	"Ovary"
"COLCA2"	"cg27145620"	-0.308602274174102	0.00098302955473195	0.0263686509137655	"gene_body"	"Age"	"Ovary"
"SPATS2"	"cg15050722"	-0.332106155595908	0.000369482641086921	0.0150130599674298	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg05091060"	-0.41417539563037	6.21728261650891e-06	0.000970871348193666	"gene_body"	"Age"	"Ovary"
"ASAP1"	"cg24266914"	-0.326264842303664	0.000474702705612861	0.017114453698264	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg05877497"	-0.322206207971036	0.000563343306399651	0.0187718246534176	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg05496203"	-0.394100608844247	1.87198035432593e-05	0.00198779353891356	"gene_body"	"Age"	"Ovary"
"TCF7L1"	"cg07847030"	-0.285808879946857	0.00235957503013654	0.044111867464806	"gene_body"	"Age"	"Ovary"
"ANTXR1"	"cg23678154"	-0.289778216745201	0.00203609521470765	0.0407423675626425	"gene_body"	"Age"	"Ovary"
"PLXNA2"	"cg16352830"	-0.291534531815975	0.001906222788441	0.0390261138486995	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg21820708"	0.353028446007729	0.000144460908984553	0.00845946087612483	"gene_body"	"Age"	"Ovary"
"NKX3-2"	"cg24721899"	0.355947211974756	0.000126054129880742	0.00754808338624231	"gene_body"	"Age"	"Ovary"
"SH3GL2"	"cg00380376"	0.28963267129831	0.00204720891724215	0.0407599295422911	"gene_body"	"Age"	"Ovary"
"LINC00574"	"cg16365842"	-0.313592923765194	0.000803856810731985	0.0226216100377015	"gene_body"	"Age"	"Ovary"
"NOTCH4"	"cg19460293"	-0.300119535128266	0.00137297863936263	0.0323836930148006	"gene_body"	"Age"	"Ovary"
"SIRPA"	"cg22097050"	-0.341946530699482	0.000239514519366706	0.0116310587331491	"gene_body"	"Age"	"Ovary"
"CACNA2D3"	"cg26681383"	0.327629336606804	0.000447912494288765	0.0167170721893428	"gene_body"	"Age"	"Ovary"
"TRAK1"	"cg01855070"	0.284410224462513	0.00248417364709175	0.0452722172206836	"gene_body"	"Age"	"Ovary"
"HINFP"	"cg11685000"	-0.300945943567333	0.0013295865938681	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"ELMO1"	"cg01579884"	0.291889752595298	0.00188088613434769	0.0387064009662662	"gene_body"	"Age"	"Ovary"
"GAB2"	"cg21897843"	-0.348538419065996	0.000177703647632193	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"COLEC11"	"cg08235183"	-0.340636494537932	0.000253954550692626	0.0119674203651839	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg15468045"	-0.472262948281325	1.66838319796661e-07	5.77695816895915e-05	"gene_body"	"Age"	"Ovary"
"PRCD"	"cg07439157"	-0.316681543893657	0.000708493509610718	0.021598807948	"gene_body"	"Age"	"Ovary"
"CYGB"	"cg07439157"	-0.299834327149011	0.00138825037546371	0.0325177235005676	"gene_body"	"Age"	"Ovary"
"SNX18"	"cg26118943"	-0.323324599429741	0.000537511401823508	0.0183722781292807	"gene_body"	"Age"	"Ovary"
"CMIP"	"cg03983270"	-0.300818360737291	0.00133620306218504	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"PPP1R12B"	"cg09674340"	0.282014496931004	0.0027114514052894	0.0479866644260551	"gene_body"	"Age"	"Ovary"
"TTYH3"	"cg24626646"	-0.337959002680186	0.000286003993297394	0.0126208970054179	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg23398076"	-0.363420308083694	8.83834020056651e-05	0.00622907445639926	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg22944803"	-0.403540311930544	1.12473169666431e-05	0.00142180368765628	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg12055515"	-0.434804805106627	1.85580505280081e-06	0.000369490786012642	"gene_body"	"Age"	"Ovary"
"ZNF496"	"cg10373905"	-0.297538502785094	0.00151692274833394	0.03451649362209	"gene_body"	"Age"	"Ovary"
"CMIP"	"cg10191399"	-0.323619045112364	0.000530893869670785	0.0183722781292807	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg11357542"	-0.408370242821182	8.61424038011604e-06	0.00116277644724143	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg01225508"	0.320597584140806	0.00060250113405878	0.0193480606114682	"gene_body"	"Age"	"Ovary"
"ZADH2"	"cg25292638"	-0.315344127040354	0.000748437102141249	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06796713"	-0.401693281466537	1.24414640409243e-05	0.00149654982476424	"gene_body"	"Age"	"Ovary"
"TBX18"	"cg01378044"	0.4616534151341	3.39929699437519e-07	8.73290363329162e-05	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg17771031"	0.425355687907198	3.26085385001405e-06	0.000577098668033597	"gene_body"	"Age"	"Ovary"
"TBX18"	"cg09988118"	0.426745564809273	3.00458739159279e-06	0.000543830317878295	"gene_body"	"Age"	"Ovary"
"MEX3B"	"cg11076668"	-0.298804884581637	0.00144466661166552	0.033348767812476	"gene_body"	"Age"	"Ovary"
"FLT1"	"cg04452569"	0.283664273723526	0.00255302583041848	0.0462566265742244	"gene_body"	"Age"	"Ovary"
"CDH2"	"cg25583593"	-0.377132157319092	4.50219294310351e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"SLC4A8"	"cg09694675"	-0.366816519982676	7.49953987806756e-05	0.00565564466589641	"gene_body"	"Age"	"Ovary"
"NAV1"	"cg02168685"	-0.396805489797996	1.6202781591042e-05	0.00181745003649378	"gene_body"	"Age"	"Ovary"
"EDIL3"	"cg04512917"	-0.356077121341383	0.000125287907139878	0.00754808338624231	"gene_body"	"Age"	"Ovary"
"ANKS1B"	"cg21958524"	0.322375261208095	0.000559366846192567	0.0187176368196538	"gene_body"	"Age"	"Ovary"
"CTPS1"	"cg16930569"	-0.312789178658905	0.000830528868500719	0.0232899010871117	"gene_body"	"Age"	"Ovary"
"ADAMTS10"	"cg22262095"	0.295565928264948	0.00163602952812513	0.0362934238495503	"gene_body"	"Age"	"Ovary"
"DACH1"	"cg10589720"	0.291416157162038	0.00191473445058419	0.039099859396032	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg07895504"	0.32492532401219	0.000502428988582068	0.0176674581792601	"gene_body"	"Age"	"Ovary"
"ENOX1"	"cg10832308"	-0.29364959807258	0.00175980446551995	0.0372665318079311	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg18329218"	-0.337893056140713	0.000286838568304953	0.0126208970054179	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg21715346"	-0.513602594187207	8.18382789561653e-09	7.56097994456496e-06	"gene_body"	"Age"	"Ovary"
"ADCY4"	"cg24070942"	0.303588720855976	0.00119906498531068	0.0300294136572776	"gene_body"	"Age"	"Ovary"
"TLE2"	"cg05296057"	0.350026125966935	0.000165975007389325	0.00944160684891847	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg12407996"	-0.486709413285814	6.08513288158727e-08	2.85070578052712e-05	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg02041498"	-0.356715615081837	0.000121584513517973	0.00739159592104683	"gene_body"	"Age"	"Ovary"
"LHX6"	"cg10604918"	0.300505487797897	0.00135255570162455	0.0321544883813072	"gene_body"	"Age"	"Ovary"
"PCDHGA2"	"cg02249657"	-0.339573601927907	0.000266257475047909	0.0121391270749212	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg08791563"	-0.36977804662035	6.48897639591142e-05	0.00522002101182207	"gene_body"	"Age"	"Ovary"
"MAPK4"	"cg00465073"	0.287846372450252	0.00218815032305144	0.0423372799638954	"gene_body"	"Age"	"Ovary"
"MAGI1"	"cg20017382"	0.301072591324053	0.0013230481140793	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"SLCO2B1"	"cg01378335"	-0.348386315243375	0.000178945125687331	0.00950079320649269	"gene_body"	"Age"	"Ovary"
"ENAH"	"cg00690392"	0.296784863485607	0.00156146604031953	0.0352162551026459	"gene_body"	"Age"	"Ovary"
"CDK19"	"cg21357383"	0.323018375100412	0.000544473977412638	0.018530729726984	"gene_body"	"Age"	"Ovary"
"SLC6A6"	"cg24283093"	-0.314141940916562	0.000786090897433417	0.0224388097030815	"gene_body"	"Age"	"Ovary"
"PSMG3-AS1"	"cg13175589"	0.377943423752973	4.32192081797215e-05	0.00391783932246447	"gene_body"	"Age"	"Ovary"
"TENM3"	"cg10992201"	-0.345880882619305	0.000200587092308703	0.0103148844754059	"gene_body"	"Age"	"Ovary"
"ARHGEF15"	"cg14853974"	0.292595673792309	0.00183143863221978	0.0380824471723193	"gene_body"	"Age"	"Ovary"
"EPS8L2"	"cg04587886"	0.349219147826647	0.000172244744261778	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"DAPK2"	"cg07037944"	-0.349468298921976	0.000170285933421483	0.00949820033384421	"gene_body"	"Age"	"Ovary"
"KRT19"	"cg17703000"	-0.34400586719046	0.000218343129007611	0.0108680292463538	"gene_body"	"Age"	"Ovary"
"PAK6"	"cg19596802"	0.29434310997449	0.00171406299989383	0.0368940479220392	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg07045119"	-0.401233252276384	1.27569152834167e-05	0.00149654982476424	"gene_body"	"Age"	"Ovary"
"TMCC2"	"cg23132669"	-0.332155443247973	0.00036869442788512	0.0150130599674298	"gene_body"	"Age"	"Ovary"
"ETS1"	"cg03295554"	-0.294916646845171	0.00167705219646918	0.0366924277271444	"gene_body"	"Age"	"Ovary"
"UBE2D4"	"cg23624016"	0.307092605156971	0.00104400987599858	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg02627335"	0.339571398686749	0.000266283540044959	0.0121391270749212	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg17845266"	-0.31526074067067	0.000750994558792434	0.0217488024226289	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg14530892"	0.335657097607945	0.000316502774443832	0.0133670316706182	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg24265087"	-0.307244920157055	0.00103770446511072	0.0269328393023753	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06623961"	-0.489601947939049	4.94441698304332e-08	2.46108355330981e-05	"gene_body"	"Age"	"Ovary"
"MAML3"	"cg22763134"	0.299512632732726	0.00140566107462661	0.0328289876783764	"gene_body"	"Age"	"Ovary"
"NOTCH4"	"cg12670403"	-0.362802751942272	9.10451504937467e-05	0.0063603822678263	"gene_body"	"Age"	"Ovary"
"ETS1"	"cg04165073"	-0.293739507628734	0.00175381257915448	0.0372665318079311	"gene_body"	"Age"	"Ovary"
"PARVB"	"cg10842243"	-0.394398866417971	1.84252384979904e-05	0.00198295404591886	"gene_body"	"Age"	"Ovary"
"CACNA1D"	"cg15518106"	0.344953056998388	0.000209199142392751	0.0106118596816298	"gene_body"	"Age"	"Ovary"
"RAMP1"	"cg07213181"	-0.288549152685449	0.00213168566146355	0.0419178879207302	"gene_body"	"Age"	"Ovary"
"SIRPA"	"cg15232248"	-0.39104602805509	2.20021503204482e-05	0.00224647596348782	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg03504834"	-0.360448963492795	0.000101890084237701	0.00667989261638222	"gene_body"	"Age"	"Ovary"
"NOL4L"	"cg05465821"	-0.292094093075856	0.00186644983083696	0.0386088479293131	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg22982573"	-0.401432893372299	1.26191042138663e-05	0.00149654982476424	"gene_body"	"Age"	"Ovary"
"CDH22"	"cg05960597"	0.30793475958002	0.00100957987171995	0.0268009803279257	"gene_body"	"Age"	"Ovary"
"SMAD1"	"cg08499559"	-0.335247884944751	0.000322229090452538	0.0134357721275603	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg01939772"	-0.290880059998637	0.00195371471902334	0.0394991051521992	"gene_body"	"Age"	"Ovary"
"DAPK2"	"cg06904649"	-0.350182507183316	0.000164784780122826	0.00944133804962723	"gene_body"	"Age"	"Ovary"
"ANKRD50"	"cg19898448"	-0.342238419838057	0.000236402388381843	0.0115503596384846	"gene_body"	"Age"	"Ovary"
"KCNK5"	"cg11696725"	-0.294841175984693	0.00168188061314672	0.0366972526112342	"gene_body"	"Age"	"Ovary"
"DAPK1"	"cg14159523"	-0.281289436010138	0.00278383813506109	0.0490497497956339	"gene_body"	"Age"	"Ovary"
"MAGI1"	"cg27288440"	0.325566382918359	0.000488979269903632	0.0174629188588006	"gene_body"	"Age"	"Ovary"
"CHST11"	"cg26537335"	0.310361918152098	0.000916066485136885	0.0252441297149832	"gene_body"	"Age"	"Ovary"
"MCM7"	"cg02892767"	-0.33182279430667	0.000374044402362075	0.0151212671086882	"gene_body"	"Age"	"Ovary"
"FOXP2"	"cg26573209"	0.318670576595171	0.000652691259607864	0.0206271158393533	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg21912212"	-0.312309598930546	0.000846826745786201	0.023663607731373	"gene_body"	"Age"	"Ovary"
"PHF12"	"cg22149419"	-0.371507929524329	5.95903760153612e-05	0.00494351827694101	"gene_body"	"Age"	"Ovary"
"EDIL3"	"cg01072952"	-0.4063707201274	9.62471418541497e-06	0.00125657743889582	"gene_body"	"Age"	"Ovary"
"TENM3"	"cg14231974"	-0.301341994484032	0.00130923676829507	0.0319565200818068	"gene_body"	"Age"	"Ovary"
"STXBP1"	"cg15987276"	-0.282852058037964	0.00262994741420067	0.0470410228053534	"gene_body"	"Age"	"Ovary"
"MAT1A"	"cg14915060"	0.350616778059033	0.000161520915698331	0.00932139545377906	"gene_body"	"Age"	"Ovary"
"REEP4"	"cg09539908"	-0.291009377362422	0.00194424671253393	0.0394991051521992	"gene_body"	"Age"	"Ovary"
"TBX2"	"cg03656099"	-0.317127271047926	0.000695621608257023	0.0213896930044746	"gene_body"	"Age"	"Ovary"
"GPC6"	"cg06326425"	-0.337703845959715	0.000289245589161234	0.0126568784180223	"gene_body"	"Age"	"Ovary"
"SLC24A3"	"cg22254413"	-0.435498658782457	1.77936219746554e-06	0.00036335488565681	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg06994420"	-0.514963477653734	7.35923429434649e-09	7.56097994456496e-06	"gene_body"	"Age"	"Ovary"
"ROR2"	"cg23720406"	0.325612573175481	0.000488023080783556	0.0174629188588006	"gene_body"	"Age"	"Ovary"
"HIVEP3"	"cg19609640"	0.318354901682603	0.000661269545062064	0.020652355517154	"gene_body"	"Age"	"Ovary"
"MEIS1"	"cg12082609"	-0.537813100159099	1.15149691918565e-09	3.05684048813149e-06	"gene_body"	"Age"	"Ovary"
"FLT4"	"cg00619978"	0.431809475587016	2.22296404343376e-06	0.000431797210778207	"gene_body"	"Age"	"Ovary"
"ATP10A"	"cg02208504"	-0.288397895450502	0.00214372589661656	0.0420508202971781	"gene_body"	"Age"	"Ovary"
"PNPLA2"	"cg11054774"	-0.324392384082896	0.000513868322591725	0.0178709490005262	"gene_body"	"Age"	"Ovary"
